175
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,FPhases,NumCells,NumNeighbors,SurfaceFeatures,Volumes
23,22,247,8,74,252,153,2,520,4,219,46,264,808,29,14,52,28,169,80,28,66,104,90
24,12,12,195,122,24,218,204,66,110,366,57,99,167
25,15,228,39,1,301,247,271,110,156,463,166,113,580,28,28,177
26,17,30,117,131,183,16,153,27,291,162,194,5,219,117,386,212,113,9
27,10,272,297,212,58,27,405,184,261,36,170
28,11,220,2,197,47,230,397,537,24,14,216,74
29,7,150,161,204,189,230,142,1
30,10,83,471,39,69,122,322,68,39,170,241
31,8,152,312,4,210,217,18,69,16
32,11,478,83,520,53,10,83,344,2,179,47,148
33,12,39,154,4,132,166,240,71,19,1,75,6,32
34,18,410,4,1,197,200,385,3,163,267,42,95,267,360,14,45,142,124,233
35,12,94,83,224,389,219,291,405,77,94,287,91,4
36,15,129,297,329,220,69,25,69,247,4,45,111,3,189,54,81
37,17,67,3,301,214,93,86,265,4,291,6,88,263,456,133,2,5,163
38,5,5,312,221,264,24
39,15,130,1,247,214,42,252,338,256,39,540,1,324,106,2,1
40,10,115,39,1,87,366,338,261,287,249,93
41,7,11,299,77,135,164,14,110
42,10,288,130,2,162,290,67,283,13,170,54
43,19,53,6,9,184,271,47,200,93,99,281,268,126,345,1,138,356,179,161,7
44,22,323,382,230,86,99,353,45,290,207,410,5,30,397,6,16,35,72,12,33,74,9,200
45,17,52,110,154,265,42,145,349,18,7,225,141,7,114,70,3,153,76
46,13,206,51,120,77,353,142,373,224,6,4,37,193,1
47,11,227,363,46,281,45,22,80,253,203,2,210
48,15,235,5,67,156,189,252,9,181,276,235,320,13,15,3,15
49,19,155,180,331,41,355,194,184,77,290,101,133,386,124,111,15,48,56,33,84
50,8,292,192,66,25,241,130,13,17
51,12,109,264,397,53,385,268,290,22,395,205,21,70
52,14,198,1,3,266,110,69,1,241,105,192,418,48,221,176
53,13,14,363,4,4,111,49,87,55,88,507,52,3,2
54,14,180,463,537,3,291,338,126,207,9,105,142,41,6,47
55,8,57,11,321,247,130,105,345,46
56,9,98,11,166,122,163,345,233,88,35
57,13,473,256,87,111,66,46,70,391,242,127,59,1,12
58,18,76,231,132,4,366,145,192,345,66,118,599,45,156,34,25,118,2,35
59,4,519,338,154,45
60,7,326,171,17,96,135,142,307
61,14,336,237,2,366,230,45,39,181,13,418,153,38,70,63
62,6,15,166,261,118,154,47
63,8,162,222,106,139,215,261,101,83
64,20,222,14,357,113,111,6,540,349,276,48,46,46,599,153,1,20,146,158,2,131
65,18,1,18,118,808,5,24,94,410,373,80,395,334,134,80,15,23,60,38
66,16,203,278,54,232,29,219,287,5,224,253,307,334,1,36,23,41
67,7,10,267,120,163,3,98,1
68,15,190,45,141,14,83,42,120,152,86,369,55,334,29,12,4
69,14,496,86,580,14,322,95,1,235,105,233,539,135,4,23
70,8,578,50,287,221,70,45,45,1
71,9,11,182,15,4,221,133,306,9,15
72,10,223,330,181,210,152,286,116,101,101,24
73,9,436,141,12,50,142,68,1,320,539
74,10,1,88,324,30,49,142,391,292,241,77
75,18,36,240,249,18,87,242,156,47,1,51,365,11,85,99,28,57,1,56
76,12,45,52,344,267,205,163,86,23,96,7,116,35
77,7,189,397,55,41,292,150,88
78,5,404,171,83,63,3
79,15,142,81,71,164,7,6,88,51,170,29,35,188,30,57,124
80,18,3,307,510,52,217,264,67,386,306,286,244,2,47,31,233,157,20,41
81,13,221,506,28,360,138,21,88,3,369,47,145,65,10
82,12,270,4,4,117,283,124,244,205,62,35,68,37
83,21,28,101,19,263,106,6,225,507,127,34,20,241,365,150,28,39,3,30,83,1,118
84,8,7,283,18,2,98,55,116,23
85,23,337,194,416,108,116,169,386,179,111,334,101,2,47,205,3,206,7,45,16,153,2,110,103
86,20,476,22,28,1,456,14,356,16,141,203,52,11,170,28,3,36,15,160,2,3
87,3,26,47,80
88,2,216,6
89,4,29,188,3,14
90,2,28,134
91,4,157,15,47,3
92,2,28,31
93,2,7,189
94,2,66,80
95,2,186,54
96,3,14,96,22
97,2,29,145
98,4,75,7,85,39
99,2,9,233
100,3,104,91,15
101,3,197,3,6
102,5,123,35,2,22,12
103,2,57,21
104,3,85,81,14
105,3,28,39,135
106,6,72,4,23,1,22,22
107,3,12,170,4
108,3,2,12,206
109,3,99,21,12
110,1,241
111,3,25,94,65
112,3,117,37,36
113,5,10,6,3,99,29
114,3,77,88,3
115,3,49,74,45
116,4,68,28,36,3
117,4,13,157,62,21
118,3,69,24,3
119,2,17,176
120,6,15,12,60,23,12,22
121,2,1,114
122,3,65,53,12
123,4,105,33,12,8
124,4,200,20,35,7
125,2,33,193
126,3,133,70,3
127,7,57,2,28,35,30,36,2
128,3,123,13,38
129,3,142,1,7
130,2,111,59
131,3,188,15,21
132,2,179,47
133,4,23,140,1,30
134,2,1,170
135,2,30,170
136,5,54,48,41,68,21
137,3,124,10,2
138,5,32,3,25,57,83
139,2,59,101
140,5,93,1,118,1,1
141,3,33,15,146
142,5,70,4,45,3,22
143,4,1,3,70,158
144,2,153,1
145,1,24
146,2,110,57
147,2,212,16
148,1,210
149,2,9,153
150,5,15,177,15,2,23
151,2,31,72
152,3,64,63,1
153,4,122,2,6,22
154,3,11,35,15
155,3,74,70,38
156,4,67,2,9,160
157,2,161,35
158,1,90
159,4,4,113,4,41
160,3,47,116,22
161,4,43,5,200,2
162,2,109,8
163,5,2,12,2,56,118
164,2,163,1
165,4,124,3,2,21
166,4,167,1,63,12
167,3,40,56,110
168,3,17,148,35
169,1,61
170,4,9,33,37,103
171,2,16,3
172,3,233,7,2
173,4,159,3,3,1
174,2,102,84
175,3,76,35,131
