169
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,FPhases,NumCells,NumNeighbors,SurfaceFeatures,Volumes
38,9,334,122,352,209,37,107,94,23,100
39,18,301,3,59,15,60,5,52,386,251,31,501,158,50,348,1,67,36,3
40,17,2,319,207,196,169,71,415,37,448,208,54,26,161,5,154,11,16
41,14,66,57,118,226,209,282,255,255,297,254,144,25,126,182
42,7,5,370,70,175,248,251,1
43,14,319,8,77,256,143,255,7,155,177,361,106,25,101,55
44,13,146,283,31,64,164,355,576,162,45,44,220,13,51
45,17,432,74,69,179,111,350,21,27,7,104,338,5,73,125,3,6,2
46,12,169,252,19,251,232,308,28,198,406,166,37,1
47,19,285,4,173,75,253,7,53,501,64,251,143,1,7,2,618,2,89,24,91
48,9,75,135,343,201,27,249,37,204,1
49,15,64,402,267,232,307,59,272,201,143,11,51,31,6,3,117
50,7,150,224,308,143,6,110,5
51,15,10,552,333,227,37,282,36,195,176,24,63,242,99,170,116
52,8,175,1,162,275,35,235,8,162
53,15,3,252,148,3,28,307,36,163,317,192,310,100,15,93,22
54,15,89,482,443,4,90,33,158,155,275,311,273,73,176,8,104
55,11,391,317,44,1,198,59,163,221,462,185,84
56,9,372,303,177,104,57,297,69,161,20
57,7,249,33,231,230,261,259,1
58,13,170,234,341,255,272,195,317,1,49,75,364,187,42
59,15,158,80,405,50,164,1,35,311,264,33,244,57,223,21,187
60,6,4,406,201,6,192,1
61,16,309,221,8,96,566,38,361,166,7,143,273,221,48,267,163,34
62,10,253,203,249,106,235,73,57,14,105,83
63,21,202,177,179,173,72,13,36,107,37,255,176,261,139,339,19,60,14,2,11,176,24
64,9,225,195,3,348,355,2,264,375,36
65,13,88,304,366,148,45,117,97,25,338,48,100,81,83
66,13,428,618,28,117,253,1,576,618,110,14,201,19,80
67,11,59,28,368,387,94,448,297,139,49,167,17
68,20,329,9,192,267,311,110,170,277,254,24,49,339,248,171,73,202,21,113,168,26
69,10,3,211,197,293,384,65,4,6,8,42
70,6,19,229,162,33,62,18
71,18,167,50,168,181,73,208,245,77,32,70,2,18,92,94,13,7,17,113
72,14,259,73,491,11,63,310,75,248,363,13,41,32,3,32
73,6,551,94,45,244,375,62
74,11,253,12,12,51,100,462,267,363,31,74,34
75,10,12,260,94,217,309,54,245,66,19,53
76,14,157,58,170,517,157,26,77,4,138,195,1,53,1,117
77,14,37,229,35,467,362,144,5,31,364,100,171,36,21,148
78,18,671,9,17,1,307,215,105,317,23,25,242,19,52,45,2,122,2,156
79,15,33,74,1,112,295,417,259,60,293,52,35,254,65,73,8
80,10,203,355,745,73,297,73,32,66,91,1
81,15,240,376,97,175,351,100,249,14,4,45,35,430,41,20,31
82,15,109,143,117,153,37,2,384,138,254,430,4,28,2,119,46
83,10,316,77,216,324,204,195,41,4,47,138
84,4,15,26,70,2
85,3,13,7,202
86,2,49,177
87,5,160,14,44,14,2
88,2,70,19
89,5,43,116,2,1,20
90,5,116,5,1,2,20
91,3,83,37,2
92,3,65,65,28
93,2,99,5
94,6,1,5,88,7,21,36
95,2,161,49
96,2,61,101
97,4,247,4,1,2
98,2,58,5
99,1,59
100,4,11,9,5,167
101,1,125
102,4,18,130,2,18
103,4,1,176,57,6
104,2,99,14
105,1,105
106,5,132,18,53,1,2
107,2,223,21
108,2,185,31
109,2,5,3
110,5,51,99,1,11,20
111,3,20,69,91
112,3,27,6,163
113,1,170
114,2,76,13
115,1,115
116,2,244,3
117,1,126
118,1,176
119,3,64,17,73
120,3,15,41,74
121,4,17,34,38,81
122,1,162
123,4,9,220,21,2
124,6,48,92,53,10,1,19
125,2,48,154
126,4,22,6,161,1
127,3,7,7,93
128,2,31,119
129,3,102,11,17
130,4,8,187,6,21
131,5,9,1,55,34,83
132,3,50,139,4
133,4,1,117,22,84
134,4,91,13,18,4
135,2,182,24
136,2,67,89
137,4,131,37,32,34
138,1,122
139,1,83
140,2,97,71
141,2,121,17
142,4,16,94,10,18
143,1,113
144,4,7,39,36,104
145,2,187,1
146,2,17,201
147,3,157,6,1
148,3,117,46,47
149,3,63,85,8
150,4,26,116,2,20
151,6,3,3,51,24,36,19
152,2,2,168
153,5,29,11,13,20,20
154,2,30,156
155,3,109,7,1
156,1,20
157,3,187,3,4
158,3,89,2,18
159,3,17,19,18
160,3,23,17,141
161,4,36,113,2,20
162,4,26,122,42,8
163,3,51,1,138
164,3,91,5,80
165,5,89,42,32,21,4
166,3,71,48,151
167,3,140,2,8
168,3,32,26,148
169,3,6,24,162
