167
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,FPhases,NumCells,NumNeighbors,SurfaceFeatures,Volumes
53,10,29,121,126,13,138,455,321,353,190,49
54,16,71,315,484,430,8,96,177,9,296,325,43,96,57,121,20,216
55,15,9,262,438,54,41,401,81,357,245,15,251,1,96,135,55
56,16,440,278,188,43,353,55,138,73,112,408,220,109,175,124,136,1
57,21,1,82,115,351,565,121,2,78,285,54,283,26,81,130,112,84,89,46,128,18,115
58,14,172,101,36,276,339,445,357,130,2,232,16,43,365,93
59,14,27,243,397,429,178,234,455,73,199,40,15,13,4,185
60,8,333,247,78,116,361,36,150,122
61,12,402,154,230,1,393,167,336,68,1,165,4,60
62,19,94,319,136,412,159,15,26,209,136,200,184,1,195,36,5,99,132,15,167
63,3,248,109,16
64,19,114,78,326,276,162,111,440,80,295,36,592,172,22,9,10,1,29,117,46
65,16,336,77,123,65,437,1,57,30,245,112,2,232,271,87,86,90
66,7,113,351,146,199,56,28,219
67,9,155,33,167,28,105,300,165,14,1
68,13,285,339,31,350,166,214,592,330,172,34,32,1,4
69,11,235,212,3,103,296,573,15,84,232,232,367
70,9,16,63,10,204,339,321,112,168,21
71,12,106,175,338,28,8,276,16,294,447,39,137,26
72,8,370,66,83,251,43,294,209,23
73,11,308,224,111,26,154,327,296,408,40,31,150
74,15,144,408,47,197,33,1,89,365,172,330,66,3,9,3,5
75,10,173,57,179,286,110,27,15,283,3,69
76,14,72,25,181,44,82,438,286,36,172,129,41,22,110,126
77,8,14,157,275,156,272,40,325,19
78,8,346,60,73,317,239,8,58,103
79,6,3,4,335,198,575,5
80,13,3,456,41,2,238,134,32,353,13,168,283,7,6
81,3,10,160,220
82,14,196,190,17,304,234,283,437,271,447,209,11,109,27,21
83,12,391,215,280,531,319,8,324,91,367,575,73,5
84,4,11,53,34,66
85,1,218
86,3,42,36,150
87,8,84,5,1,46,22,3,1,62
88,3,190,21,7
89,2,99,4
90,4,21,16,152,5
91,1,118
92,6,69,17,10,142,2,8
93,2,57,97
94,4,45,23,53,73
95,1,150
96,3,171,14,37
97,2,53,56
98,3,43,99,36
99,2,120,78
100,3,121,9,32
101,4,66,1,128,1
102,5,26,86,12,39,11
103,3,148,28,11
104,4,170,8,3,37
105,3,72,109,31
106,3,1,94,6
107,4,114,28,17,43
108,3,3,96,4
109,3,41,101,10
110,1,57
111,1,97
112,2,96,26
113,4,55,35,29,57
114,3,44,23,109
115,1,129
116,2,117,27
117,3,10,193,41
118,3,175,19,13
119,3,183,4,11
120,1,156
121,1,109
122,4,38,102,5,5
123,2,143,3
124,2,73,185
125,2,16,137
126,3,130,82,18
127,3,52,13,9
128,2,29,122
129,2,100,33
130,3,3,121,26
131,4,1,11,132,36
132,2,124,19
133,2,187,15
134,3,5,60,14
135,3,89,54,87
136,3,137,1,22
137,2,53,110
138,2,17,167
139,5,64,18,1,3,62
140,2,137,27
141,2,63,115
142,2,138,6
143,2,48,104
144,3,95,21,150
145,2,135,4
146,3,29,55,86
147,4,3,165,1,29
148,1,158
149,1,126
150,3,49,136,13
151,4,71,24,1,14
152,2,25,14
153,4,102,37,26,21
154,4,121,26,20,19
155,3,53,6,117
156,3,111,58,27
157,4,119,4,5,18
158,2,37,219
159,1,216
160,1,202
161,3,48,4,90
162,4,33,45,1,103
163,3,12,124,17
164,4,13,8,89,46
165,3,49,100,1
166,3,64,41,93
167,4,3,107,73,69
