170
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,FPhases,NumCells,NumNeighbors,SurfaceFeatures,Volumes
39,12,330,339,325,115,90,31,131,10,6,51,123,21
40,16,437,32,280,35,94,14,44,37,375,185,295,121,119,10,1,82
41,14,285,192,7,310,118,100,5,69,174,333,225,141,20,41
42,6,79,35,127,148,80,52
43,9,56,95,1,99,131,209,160,287,378
44,11,131,279,332,176,11,186,105,129,94,2,249
45,12,4,10,389,102,42,74,203,14,148,376,199,134
46,16,273,176,171,196,361,5,110,589,177,14,178,33,6,20,116,4
47,10,291,59,180,95,242,202,88,2,11,151
48,5,343,10,124,260,4
49,12,105,14,232,484,70,44,264,359,117,85,100,7
50,18,210,227,194,127,19,114,176,242,5,316,155,361,84,180,2,94,98,3
51,9,303,38,423,166,74,146,138,10,154
52,10,54,186,24,316,201,282,37,322,155,134
53,8,138,405,252,107,129,260,4,447
54,11,241,167,171,5,423,12,33,35,13,48,77
55,14,367,196,112,179,542,37,376,258,354,9,86,158,4,101
56,12,9,339,445,69,112,21,221,282,6,40,46,87
57,10,280,316,94,196,4,423,16,30,129,165
58,11,216,323,375,264,3,188,510,87,1,42,2
59,13,24,79,6,170,143,209,202,316,141,301,84,53,30
60,11,52,285,361,155,12,172,234,36,2,37,15
61,15,232,20,227,5,276,5,88,361,33,16,1,147,4,17,8
62,12,82,59,266,56,160,84,141,172,156,154,1,57
63,14,35,294,140,374,20,402,10,37,258,371,17,285,87,3
64,7,242,124,1,359,3,255,148
65,16,120,298,247,387,108,21,322,354,371,338,7,149,45,4,196,93
66,6,208,4,447,30,333,31
67,14,370,472,178,1,185,17,338,126,496,534,10,203,1,1
68,12,1,180,166,290,316,104,333,31,8,127,6,108
69,15,197,34,380,490,80,82,225,110,180,234,41,118,16,25,113
70,15,203,198,210,147,100,273,6,141,41,176,143,12,72,14,75
71,14,156,211,332,88,51,287,2,301,156,176,206,97,106,183
72,8,22,263,96,423,126,51,437,61
73,11,18,448,4,219,196,129,123,378,84,206,139
74,10,203,589,129,333,18,107,14,105,108,4
75,6,6,519,185,188,143,17
76,6,125,128,81,31,223,186
77,11,97,200,143,81,295,80,199,9,20,102,67
78,9,1,355,166,51,306,93,172,104,98
79,7,132,276,117,74,255,306,65
80,18,260,20,201,288,244,219,146,7,496,437,93,79,59,147,98,5,209,40
81,15,393,132,143,61,155,6,285,149,534,223,341,202,66,267,76
82,13,449,135,20,22,100,210,40,87,8,186,341,67,120
83,5,68,85,510,148,2
84,5,37,15,79,37,2
85,4,36,16,52,118
86,1,172
87,2,87,2
88,5,4,3,44,86,45
89,1,206
90,1,134
91,2,241,1
92,1,154
93,2,177,23
94,4,2,14,35,36
95,3,42,143,35
96,3,6,178,18
97,4,28,12,100,46
98,3,87,3,1
99,2,166,26
100,3,24,131,19
101,2,152,17
102,3,2,7,147
103,2,10,202
104,4,91,59,1,18
105,3,65,4,163
106,4,40,31,107,22
107,2,38,17
108,2,147,37
109,3,18,159,1
110,3,121,1,16
111,3,42,64,98
112,3,3,203,66
113,4,17,111,20,12
114,3,145,4,5
115,4,27,119,20,16
116,3,76,9,52
117,2,121,37
118,5,170,2,13,2,5
119,3,45,67,10
120,2,165,14
121,3,20,158,4
122,4,1,4,3,196
123,1,33
124,3,3,104,5
125,2,1,267
126,4,73,11,53,97
127,2,51,127
128,4,30,2,19,151
129,2,37,57
130,4,62,94,30,16
131,1,204
132,2,6,105
133,4,31,63,25,19
134,4,45,98,25,72
135,5,23,58,14,106,15
136,1,108
137,2,1,143
138,2,88,100
139,6,4,20,98,48,15,17
140,3,1,209,1
141,4,72,11,6,67
142,3,86,7,65
143,3,3,134,87
144,4,9,69,36,108
145,1,138
146,1,274
147,3,116,3,23
148,3,21,46,93
149,3,78,47,101
150,1,98
151,2,43,139
152,2,183,15
153,2,41,102
154,4,36,71,77,2
155,4,108,5,40,21
156,4,126,40,2,18
157,4,33,28,77,8
158,1,67
159,2,120,5
160,5,23,23,42,113,1
161,2,76,120
162,3,95,42,17
163,4,114,4,4,22
164,2,145,41
165,2,135,10
166,1,150
167,3,3,154,61
168,2,82,2
169,4,15,65,75,35
170,2,17,249
